image_path,text_label
615067_1_jj_5_우정곱창 연동점_1_001.png, "the entrance to a restaurant with signs in korean"
615067_1_jj_5_우정곱창 연동점_1_002.png, "the building where the hostel is located"
615067_1_jj_5_우정곱창 연동점_1_003.png, "a restaurant with tables and chairs, and a refrigerator"
615067_1_jj_5_우정곱창 연동점_1_004.png, "a menu with korean words on it is displayed on a wall"
615067_1_jj_5_우정곱창 연동점_1_005.png, "a large cast iron pan with meat and vegetables on it"
615069_1_jj_5_탐라요정 신제주점_1_001.png, "the building where the hostel is located"
615069_1_jj_5_탐라요정 신제주점_1_002.png, "the building where the hostel is located"
615069_1_jj_5_탐라요정 신제주점_1_003.png, "a restaurant or other place to eat at the japanese restaurant"
615069_1_jj_5_탐라요정 신제주점_1_004.png, "a menu with korean writing on it sitting on a table"
615069_1_jj_5_탐라요정 신제주점_1_005.png, "a plate of meat with vegetables and a bottle of milk"
615070_1_jj_5_고집순두부 본점_1_001.png, "the building where the hostel is located"
615070_1_jj_5_고집순두부 본점_1_002.png, "the building where the hostel is located"
615070_1_jj_5_고집순두부 본점_1_003.png, "a restaurant or other place to eat at hotel korea"
615070_1_jj_5_고집순두부 본점_1_004.png, "a menu is displayed on a wooden table"
615070_1_jj_5_고집순두부 본점_1_005.png, "a table with bowls of food and a person sitting at it"
615071_1_jj_5_참돼지_1_001.png, "the building where the hotel is located"
615071_1_jj_5_참돼지_1_002.png, "a restaurant with a sign that says "som ji" on the side"
615071_1_jj_5_참돼지_1_003.png, "a restaurant with people sitting at tables and watching television"
615071_1_jj_5_참돼지_1_004.png, "a menu is displayed on a wall with a sign"
615071_1_jj_5_참돼지_1_005.png, "a large fish on a plate with some meat and sauce"
615072_1_jj_5_랜돌프비어 제주연동점_1_001.png, "the building where the hotel is located"
615072_1_jj_5_랜돌프비어 제주연동점_1_002.png, "the building where the hostel is located"
615072_1_jj_5_랜돌프비어 제주연동점_1_003.png, "a restaurant with a brick wall and a fire pit"
615072_1_jj_5_랜돌프비어 제주연동점_1_004.png, "a menu with beer and other drinks on it"
615072_1_jj_5_랜돌프비어 제주연동점_1_005.png, "a pizza with pepperoni and mushrooms on a white plate"
615073_1_jj_5_24시누름돌김치찌개_1_001.png, "the building where the hotel is located"
615073_1_jj_5_24시누름돌김치찌개_1_002.png, "a restaurant with a sign that says "chinese restaurant""
615073_1_jj_5_24시누름돌김치찌개_1_003.png, "a restaurant with tables and chairs and people sitting at them"
615073_1_jj_5_24시누름돌김치찌개_1_004.png, "a menu with prices on it in a restaurant"
615073_1_jj_5_24시누름돌김치찌개_1_005.png, "a pot of stew sitting on a metal tray"
615074_1_jj_5_돈오름숯불갈비제원점_1_001.png, "a car parked in front of a restaurant with a sign on the front"
615074_1_jj_5_돈오름숯불갈비제원점_1_002.png, "a man is standing outside of a restaurant"
615074_1_jj_5_돈오름숯불갈비제원점_1_003.png, "a restaurant with tables and chairs in it"
615074_1_jj_5_돈오름숯불갈비제원점_1_004.png, "a menu with korean writing on it sitting on a table"
615074_1_jj_5_돈오름숯불갈비제원점_1_005.png, "a grill with meat and vegetables on it"
615076_1_jj_5_말한마리가든_1_001.png, "the building where the guesthouse is located"
615076_1_jj_5_말한마리가든_1_002.png, "the building where the hotel is located"
615076_1_jj_5_말한마리가든_1_003.png, "a restaurant or other place to eat at korea guest house"
615076_1_jj_5_말한마리가든_1_004.png, "a menu with a horse and a cow on it"
615076_1_jj_5_말한마리가든_1_005.png, "a table with many plates of food and drinks"
615077_1_jj_5_흑마가든 _2_001.png, "the entrance to a restaurant with a sign that says korean"
615077_1_jj_5_흑마가든 _2_002.png, "the building where the guesthouse is located"
615077_1_jj_5_흑마가든 _2_003.png, "a restaurant with tables and chairs in it"
615077_1_jj_5_흑마가든 _2_004.png, "a menu with prices for a horse farm in korea"
615077_1_jj_5_흑마가든 _2_005.png, "a plate of meat and vegetables on a table"
615078_1_jj_5_서울뚝배기_9_001.png, "the building where the hotel is located"
615078_1_jj_5_서울뚝배기_9_002.png, "the building where the hotel is located"
615078_1_jj_5_서울뚝배기_9_003.png, "a restaurant or other place to eat at hotel person"
615078_1_jj_5_서울뚝배기_9_004.png, "a menu hanging on the wall with prices"
615078_1_jj_5_서울뚝배기_9_005.png, "a bowl of soup with a spoon in it"
615079_1_jj_5_로우허판_1_001.png, "a restaurant with a sign that says korean food"
615079_1_jj_5_로우허판_1_002.png, "a restaurant with a sign that says "korean food""
615079_1_jj_5_로우허판_1_003.png, "a restaurant or other place to eat at hotel vietnam guest house"
615079_1_jj_5_로우허판_1_004.png, "a menu board with chinese characters on it"
615079_1_jj_5_로우허판_1_005.png, "a bowl of soup with meat and vegetables"
615080_1_jj_5_맵수다제원점_1_001.png, "a restaurant with a sign that says "korean food""
615080_1_jj_5_맵수다제원점_1_002.png, "a black and white photo of a restaurant with a sign on the front"
615080_1_jj_5_맵수다제원점_1_003.png, "a restaurant with wooden tables and stools"
615080_1_jj_5_맵수다제원점_1_004.png, "a wall with several signs that say different things"
615080_1_jj_5_맵수다제원점_1_005.png, "a plate of food on a wooden table"
615081_1_jj_5_중원반점_1_001.png, "a chinese restaurant with a red sign and yellow sign"
615081_1_jj_5_중원반점_1_002.png, "a building with asian signs on the front"
615081_1_jj_5_중원반점_1_003.png, "a restaurant with tables and chairs in the middle of the room"
615081_1_jj_5_중원반점_1_004.png, "a table with a large number of tickets on it"
615081_1_jj_5_중원반점_1_005.png, "a bowl of soup with seafood and vegetables"
615083_1_jj_5_헤이샐러드_1_001.png, "hey, salad, a restaurant in the heart of the city"
615083_1_jj_5_헤이샐러드_1_002.png, "the building where the hotel is located"
615083_1_jj_5_헤이샐러드_1_003.png, "a restaurant with a wooden table and chairs"
615083_1_jj_5_헤이샐러드_1_004.png, "the menu is written in korean on a piece of paper"
615083_1_jj_5_헤이샐러드_1_005.png, "a salad with avocado, tomatoes, and other vegetables"
615084_1_jj_5_엄마순대국_3_001.png, "the building where the hostel is located"
615084_1_jj_5_엄마순대국_3_002.png, "the building where the hotel is located"
615084_1_jj_5_엄마순대국_3_003.png, "a restaurant with tables and chairs in the middle of the room"
615084_1_jj_5_엄마순대국_3_004.png, "a poster with korean characters on it"
615084_1_jj_5_엄마순대국_3_005.png, "a bowl of soup with meat and vegetables in it"
615085_1_jj_5_엉아크랩쭈이빵_2_001.png, "the restaurant is open at night with a large aquarium"
615085_1_jj_5_엉아크랩쭈이빵_2_002.png, "a restaurant with a sign that says gogo"
615085_1_jj_5_엉아크랩쭈이빵_2_003.png, "a restaurant with red walls and a bench"
615085_1_jj_5_엉아크랩쭈이빵_2_004.png, "a sign on a blackboard with prices for a restaurant"
615085_1_jj_5_엉아크랩쭈이빵_2_005.png, "a plate of crab legs and other seafood on a table"
615086_1_jj_5_카도돈카츠_1_001.png, "a restaurant with a sign that says "honey house""
615086_1_jj_5_카도돈카츠_1_002.png, "a restaurant with a sign that says "korean food""
615086_1_jj_5_카도돈카츠_1_003.png, "a restaurant with tables and chairs in front of a brick wall"
615086_1_jj_5_카도돈카츠_1_004.png, "a menu with prices on a brick wall"
615086_1_jj_5_카도돈카츠_1_005.png, "a tray with bowls of food and a bowl of soup"
615087_1_jj_5_송림식당_13_001.png, "the building where the hostel is located"
615087_1_jj_5_송림식당_13_002.png, "a sign that says "tiger" in korean on the side of a building"
615087_1_jj_5_송림식당_13_003.png, "a small restaurant with tables and chairs in it"
615087_1_jj_5_송림식당_13_004.png, "a sign that says "korean food" is on the counter"
615087_1_jj_5_송림식당_13_005.png, "a table with bowls of food and a bowl of soup"
615088_1_jj_5_제주돼지_1_001.png, "a restaurant with a sign that says "chang" in korean"
615088_1_jj_5_제주돼지_1_002.png, "the building where the hostel is located"
615088_1_jj_5_제주돼지_1_003.png, "the interior of a restaurant with wooden tables and chairs"
615088_1_jj_5_제주돼지_1_004.png, "a menu with prices on a table in a restaurant"
615088_1_jj_5_제주돼지_1_005.png, "a table with a bowl of food and utensils"
615089_1_jj_5_신마포갈매기 신제주점_1_001.png, "a restaurant with a red carpet and a sign that says "korean food""
615089_1_jj_5_신마포갈매기 신제주점_1_002.png, "a restaurant with a sign that says "yaki" on it"
615089_1_jj_5_신마포갈매기 신제주점_1_003.png, "a restaurant with tables and chairs in front of it"
615089_1_jj_5_신마포갈매기 신제주점_1_004.png, "a menu for a restaurant with different types of food"
615089_1_jj_5_신마포갈매기 신제주점_1_005.png, "a grill with meat on it being cooked"
615090_1_jj_5_이가촌 _3_001.png, "the building where the hotel is located"
615090_1_jj_5_이가촌 _3_002.png, "the building where the hotel is located"
615090_1_jj_5_이가촌 _3_003.png, "a restaurant with wooden tables and chairs"
615090_1_jj_5_이가촌 _3_004.png, "a menu with chinese characters on it"
615090_1_jj_5_이가촌 _3_005.png, "a table with many dishes of food on it"
615091_1_jj_5_삼무공원흑돼지_1_001.png, "a restaurant with a sign that says "chicken" in korean"
615091_1_jj_5_삼무공원흑돼지_1_002.png, "a restaurant with a sign that says korean restaurant"
615091_1_jj_5_삼무공원흑돼지_1_003.png, "a restaurant with wooden tables and chairs"
615091_1_jj_5_삼무공원흑돼지_1_004.png, "a restaurant with a menu board and a television"
615091_1_jj_5_삼무공원흑돼지_1_005.png, "a group of people sitting around a table with food"
615092_1_jj_5_녹색집_1_001.png, "the building where the hostel is located"
615092_1_jj_5_녹색집_1_002.png, "a green and white building with a sign that says "the green house""
615092_1_jj_5_녹색집_1_003.png, "a restaurant with tables and chairs in it"
615092_1_jj_5_녹색집_1_004.png, "a menu with korean characters on it"
615092_1_jj_5_녹색집_1_005.png, "a piece of meat on a grill with a side dish"
615093_1_jj_5_연동신도시식당_1_001.png, "the building where the hotel is located"
615093_1_jj_5_연동신도시식당_1_002.png, "a restaurant with chairs and tables outside at night"
615093_1_jj_5_연동신도시식당_1_003.png, "a restaurant with tables and chairs in it"
615093_1_jj_5_연동신도시식당_1_004.png, "a menu with prices for different food items"
615093_1_jj_5_연동신도시식당_1_005.png, "a grill with meat and other food on it"
615094_1_jj_5_아싸회_1_001.png, "a restaurant with a sign that says "korean food""
615094_1_jj_5_아싸회_1_002.png, "a restaurant with a sign that says "korean food""
615094_1_jj_5_아싸회_1_003.png, "a restaurant with tables and chairs in the middle of the room"
615094_1_jj_5_아싸회_1_004.png, "a large poster with prices for a restaurant"
615094_1_jj_5_아싸회_1_005.png, "a tray of raw fish sitting on a table next to a plate of food"
615095_1_jj_5_괸당집 신제주점_1_001.png, "a restaurant with a blue awning and a sign that says "chinese food""
615095_1_jj_5_괸당집 신제주점_1_002.png, "the building where the hostel is located"
615095_1_jj_5_괸당집 신제주점_1_003.png, "a small kitchen with a refrigerator and a microwave"
615095_1_jj_5_괸당집 신제주점_1_004.png, "a sign in korean on the wall of a restaurant"
615095_1_jj_5_괸당집 신제주점_1_005.png, "a tray of meat and potatoes on a counter top"
615096_1_jj_5_또장군_1_001.png, "a restaurant with a sign that says korean on it"
615096_1_jj_5_또장군_1_002.png, "a street at night with many shops and cars"
615096_1_jj_5_또장군_1_003.png, "a restaurant with tables and chairs in front of a window"
615096_1_jj_5_또장군_1_004.png, "a sign with prices for food and drinks in korean"
615096_1_jj_5_또장군_1_005.png, "a table with many dishes of food on it"
615097_1_jj_5_일공공샤브 제주연동점_1_001.png, "the entrance to a building with a sign that says "jimdo""
615097_1_jj_5_일공공샤브 제주연동점_1_002.png, "a large building with a sign that says "gogo""
615097_1_jj_5_일공공샤브 제주연동점_1_003.png, "the interior of a restaurant with a green light"
615097_1_jj_5_일공공샤브 제주연동점_1_004.png, "a sign on a machine that shows the price of a car"
615097_1_jj_5_일공공샤브 제주연동점_1_005.png, "a tray of raw meat with vegetables on top of it"
615098_1_jj_5_화덕앤그릴_2_001.png, "the building where the hotel is located"
615098_1_jj_5_화덕앤그릴_2_002.png, "the restaurant is lit up with christmas lights"
615098_1_jj_5_화덕앤그릴_2_003.png, "a restaurant with tables and chairs in the middle of the room"
615098_1_jj_5_화덕앤그릴_2_004.png, "a menu with prices on it sitting on a table"
615098_1_jj_5_화덕앤그릴_2_005.png, "a table with two plates of spaghetti and pizza"
615099_1_jj_5_모임터칼국수_1_001.png, "a restaurant with a sign that says t - t - t - t - t - t - t - t - t - t - t - t"
615099_1_jj_5_모임터칼국수_1_002.png, "a building with a sign that says korean on it"
615099_1_jj_5_모임터칼국수_1_003.png, "a restaurant with tables and chairs in front of a window"
615099_1_jj_5_모임터칼국수_1_004.png, "a sign on the wall with a menu and a sign for a restaurant"
615099_1_jj_5_모임터칼국수_1_005.png, "a bowl of noodles with seafood and vegetables"
615100_1_jj_5_산시도삭면_1_001.png, "the building where the restaurant is located"
615100_1_jj_5_산시도삭면_1_002.png, "the building where the hostel is located"
615100_1_jj_5_산시도삭면_1_003.png, "a restaurant with red walls and wooden tables"
615100_1_jj_5_산시도삭면_1_004.png, "a menu with chinese food on it"
615100_1_jj_5_산시도삭면_1_005.png, "a bowl of soup with meat and noodles on a table"
615101_1_jj_5_탕궁훠궈_1_001.png, "a restaurant with a sign that says "chinese food""
615101_1_jj_5_탕궁훠궈_1_002.png, "the building where the hotel is located"
615101_1_jj_5_탕궁훠궈_1_003.png, "a restaurant with tables and chairs in it"
615101_1_jj_5_탕궁훠궈_1_004.png, "a sign with prices for a restaurant in a city"
615101_1_jj_5_탕궁훠궈_1_005.png, "a bowl of soup with noodles and meat in it"
615102_1_jj_5_해품돈_2_001.png, "a restaurant with a sign that says "korean food""
615102_1_jj_5_해품돈_2_002.png, "a city street with cars and buildings on the wet ground"
615102_1_jj_5_해품돈_2_003.png, "a restaurant with tables and chairs in the middle of the room"
615102_1_jj_5_해품돈_2_004.png, "a menu with prices for a restaurant in korean"
615102_1_jj_5_해품돈_2_005.png, "a grill with meat and seafood on it"
615104_1_jj_5_자구내_1_001.png, "a store front with a sign that says "japanese seafood""
615104_1_jj_5_자구내_1_002.png, "a restaurant with a sign that says "fish" on it"
615104_1_jj_5_자구내_1_003.png, "a restaurant with tables and chairs and a painting on the wall"
615104_1_jj_5_자구내_1_004.png, "a menu with prices on it in a restaurant"
615104_1_jj_5_자구내_1_005.png, "a table with many dishes of food on it"
615105_1_jj_5_술한상_1_001.png, "a restaurant with a sign that says korean on it"
615105_1_jj_5_술한상_1_002.png, "the building where the hotel is located"
615105_1_jj_5_술한상_1_003.png, "a restaurant with wooden tables and chairs"
615105_1_jj_5_술한상_1_004.png, "a sign with korean words on it in a restaurant"
615105_1_jj_5_술한상_1_005.png, "a table with many dishes of food on it"
615106_1_jj_5_신성할망식당_1_001.png, "a restaurant with a sign that says "korean restaurant""
615106_1_jj_5_신성할망식당_1_002.png, "the building where the guesthouse is located"
615106_1_jj_5_신성할망식당_1_003.png, "a restaurant with tables and chairs in it"
615106_1_jj_5_신성할망식당_1_004.png, "a large sign with prices on it in a restaurant"
615106_1_jj_5_신성할망식당_1_005.png, "a table with bowls of soup and other dishes"
615107_1_jj_5_핵밥 제주연동점_1_001.png, "a restaurant with a sign that says "korean food""
615107_1_jj_5_핵밥 제주연동점_1_002.png, "the building where the apartment is located"
615107_1_jj_5_핵밥 제주연동점_1_003.png, "a restaurant with tables and chairs in it"
615107_1_jj_5_핵밥 제주연동점_1_004.png, "a menu with korean food on it in a restaurant"
615107_1_jj_5_핵밥 제주연동점_1_005.png, "a bowl of food with rice and chicken on top"
615108_1_jj_5_부산서면양곱창_1_001.png, "a restaurant with a sign that says "chicken" on it"
615108_1_jj_5_부산서면양곱창_1_002.png, "a restaurant with many signs on the front of it"
615108_1_jj_5_부산서면양곱창_1_003.png, "a kitchen with a refrigerator, microwave and a table"
615108_1_jj_5_부산서면양곱창_1_004.png, "a menu is displayed on the wall of a restaurant"
615108_1_jj_5_부산서면양곱창_1_005.png, "a person is cooking meat on a grill with tongs"
615109_1_jj_5_램스키친_1_001.png, "a building with a sign that says "korean restaurant" on it"
615109_1_jj_5_램스키친_1_002.png, "a building with a large glass window on the side"
615109_1_jj_5_램스키친_1_003.png, "a restaurant with tables and chairs in the middle of the room"
615109_1_jj_5_램스키친_1_004.png, "a menu with a number on it and a clipboard"
615109_1_jj_5_램스키친_1_005.png, "a pot with meat and vegetables on top of a table"
615110_1_jj_5_종종캐주얼다이닝_1_001.png, "the front of a restaurant with a sign that says dong long"
615110_1_jj_5_종종캐주얼다이닝_1_002.png, "a street with a sign that says "정성전""
615110_1_jj_5_종종캐주얼다이닝_1_003.png, "a long bar with tables and chairs in a restaurant"
615110_1_jj_5_종종캐주얼다이닝_1_004.png, "the menu of the restaurant is shown on a table"
615110_1_jj_5_종종캐주얼다이닝_1_005.png, "a plate of pasta with shrimp and green herbs"
615111_1_jj_5_돼지삼춘생구이_1_001.png, "a restaurant with neon signs on the front"
615111_1_jj_5_돼지삼춘생구이_1_002.png, "a building with a sign that says korean restaurant"
615111_1_jj_5_돼지삼춘생구이_1_003.png, "a restaurant with tables and chairs in the middle of the room"
615111_1_jj_5_돼지삼춘생구이_1_004.png, "a sign with prices for korean food on a wooden wall"
615111_1_jj_5_돼지삼춘생구이_1_005.png, "a grill with meat on it being cooked"
615113_1_jj_5_어신횟집_1_001.png, "a restaurant with a sign that says koko"
615113_1_jj_5_어신횟집_1_002.png, "the building where the hostel is located"
615113_1_jj_5_어신횟집_1_003.png, "a restaurant with tables and chairs in it"
615113_1_jj_5_어신횟집_1_004.png, "a menu with korean writing on it sitting on a table"
615113_1_jj_5_어신횟집_1_005.png, "a table with several plates of sushi and other dishes"
615114_1_jj_5_어머니빵집_1_001.png, "a restaurant with a sign that says kyopo"
615114_1_jj_5_어머니빵집_1_002.png, "the building where the hotel is located"
615114_1_jj_5_어머니빵집_1_003.png, "a restaurant with wooden floors and tables"
615114_1_jj_5_어머니빵집_1_004.png, "a display of pastries and other baked goods"
615114_1_jj_5_어머니빵집_1_005.png, "a plate with a sandwich on it and a knife"
615115_1_jj_5_유리네식당_2_001.png, "the entrance to a restaurant with two statues"
615115_1_jj_5_유리네식당_2_002.png, "a building with a sign that says "chinese restaurant""
615115_1_jj_5_유리네식당_2_003.png, "a restaurant with many people sitting at tables and a wall covered with notes"
615115_1_jj_5_유리네식당_2_004.png, "a menu with prices for different types of food"
615115_1_jj_5_유리네식당_2_005.png, "a table with many dishes of food on it"
615116_1_jj_5_짬뽕에취한날_2_001.png, "the building where the hostel is located"
615116_1_jj_5_짬뽕에취한날_2_002.png, "the building where the hostel is located"
615116_1_jj_5_짬뽕에취한날_2_003.png, "a restaurant with tables and chairs in it"
615116_1_jj_5_짬뽕에취한날_2_004.png, "a sign with prices on the wall of a restaurant"
615116_1_jj_5_짬뽕에취한날_2_005.png, "a table with a bowl of food and a bowl of rice"
615117_1_jj_5_논짓물식당_1_001.png, "a restaurant with a sign that says "jap" in korean"
615117_1_jj_5_논짓물식당_1_002.png, "the building where the guesthouse is located"
615117_1_jj_5_논짓물식당_1_003.png, "a restaurant with tables and chairs and a mural on the wall"
615117_1_jj_5_논짓물식당_1_004.png, "a large menu hanging on the wall of a restaurant"
615117_1_jj_5_논짓물식당_1_005.png, "a table with many dishes of food on it"
615119_1_jj_5_연정식당_5_001.png, "the building where the hostel is located"
615119_1_jj_5_연정식당_5_002.png, "the building where the hotel is located"
615119_1_jj_5_연정식당_5_003.png, "a restaurant with tables and chairs in the middle of the room"
615119_1_jj_5_연정식당_5_004.png, "a menu is displayed on a wall in front of a restaurant"
615119_1_jj_5_연정식당_5_005.png, "a grill with meat and sauce on it"
615120_1_jj_5_신제주보말칼국수 제주본점_1_001.png, "a building with a sign that says "korea""
615120_1_jj_5_신제주보말칼국수 제주본점_1_002.png, "a motorcycle parked outside of a small business"
615120_1_jj_5_신제주보말칼국수 제주본점_1_003.png, "a restaurant or other place to eat at hotel yunnan"
615120_1_jj_5_신제주보말칼국수 제주본점_1_004.png, "a menu with korean characters on it"
615120_1_jj_5_신제주보말칼국수 제주본점_1_005.png, "a bowl of korean food with noodles, vegetables and other ingredients"
615121_1_jj_5_미나리_7_001.png, "a car parked in front of a restaurant"
615121_1_jj_5_미나리_7_002.png, "a building with cars parked in front of it"
615121_1_jj_5_미나리_7_003.png, "people sitting at tables in a restaurant with a painting on the wall"
615121_1_jj_5_미나리_7_004.png, "a receipt for a taxi driver in korea"
615121_1_jj_5_미나리_7_005.png, "a table full of food including kimchi, rice, and vegetables"
615122_1_jj_5_명호마농갈비 연동본점_1_001.png, "the building where the hostel is located"
615122_1_jj_5_명호마농갈비 연동본점_1_002.png, "the building where the hotel is located"
615122_1_jj_5_명호마농갈비 연동본점_1_003.png, "a restaurant with tables and chairs in it"
615122_1_jj_5_명호마농갈비 연동본점_1_004.png, "a menu with korean writing on it"
615122_1_jj_5_명호마농갈비 연동본점_1_005.png, "two bowls of meat are being prepared in the kitchen"
615123_1_jj_5_이츠양_1_001.png, "a restaurant with a large sign that says "kings""
615123_1_jj_5_이츠양_1_002.png, "the building where the hotel is located"
615123_1_jj_5_이츠양_1_003.png, "the interior of a restaurant with a mural on the wall"
615123_1_jj_5_이츠양_1_004.png, "a menu is displayed on a counter in a restaurant"
615123_1_jj_5_이츠양_1_005.png, "a wooden tray with meat and vegetables on it"
615125_1_jj_5_모살물 본점_1_001.png, "a restaurant with a sign that says "fish" in korean"
615125_1_jj_5_모살물 본점_1_002.png, "a restaurant with a sign that says korean on it"
615125_1_jj_5_모살물 본점_1_003.png, "a restaurant with wooden tables and chairs in front of a wall with a picture of a mountain"
615125_1_jj_5_모살물 본점_1_004.png, "a restaurant with a menu and a fan in the corner"
615125_1_jj_5_모살물 본점_1_005.png, "a table with many plates of food on it"
615126_1_jj_5_낭푼밥상 _1_001.png, "a restaurant with a sign that says "korean food""
615126_1_jj_5_낭푼밥상 _1_002.png, "the building where the hotel is located"
615126_1_jj_5_낭푼밥상 _1_003.png, "a restaurant with tables and chairs in it"
615126_1_jj_5_낭푼밥상 _1_004.png, "a menu with prices for a restaurant in korea"
615126_1_jj_5_낭푼밥상 _1_005.png, "a table with many bowls of food on it"
615127_1_jj_5_재벌식당_1_001.png, "a small building with chairs and a door"
615127_1_jj_5_재벌식당_1_002.png, "the building where the guesthouse is located"
615127_1_jj_5_재벌식당_1_003.png, "a restaurant with a table and chairs in front of a window"
615127_1_jj_5_재벌식당_1_004.png, "a sign in korean that says 15, 000, 000 won"
615127_1_jj_5_재벌식당_1_005.png, "a bowl of rice and meat soup with a bowl of green vegetables"
615128_1_jj_5_검은쇠몰고오는_1_001.png, "a black car parked in front of a restaurant"
615128_1_jj_5_검은쇠몰고오는_1_002.png, "the building where the hostel is located"
615128_1_jj_5_검은쇠몰고오는_1_003.png, "a restaurant with wooden tables and chairs and paintings on the walls"
615128_1_jj_5_검은쇠몰고오는_1_004.png, "a menu board with prices for different types of food"
615128_1_jj_5_검은쇠몰고오는_1_005.png, "a black plate with meat and other items on it"
615129_1_jj_5_제주곱_1_001.png, "a restaurant with a sign that says "japanese""
615129_1_jj_5_제주곱_1_002.png, "the building where the hotel is located"
615129_1_jj_5_제주곱_1_003.png, "a restaurant with people sitting at tables and eating"
615129_1_jj_5_제주곱_1_004.png, "a menu with korean writing on it sitting on a table"
615129_1_jj_5_제주곱_1_005.png, "a pan with food on it and a bowl of soup"
615130_1_jj_5_연동 돌담흑돼지_1_001.png, "a restaurant with a glass door and a table in the middle"
615130_1_jj_5_연동 돌담흑돼지_1_002.png, "a large building with many signs on it"
615130_1_jj_5_연동 돌담흑돼지_1_003.png, "the interior of a restaurant with a large rock wall"
615130_1_jj_5_연동 돌담흑돼지_1_004.png, "a menu with chinese writing on it"
615130_1_jj_5_연동 돌담흑돼지_1_005.png, "a piece of meat with mushrooms and peppers on it"
615131_1_jj_5_시골길_2_001.png, "a korean restaurant with a sign that says "chinese""
615131_1_jj_5_시골길_2_002.png, "a street with a korean restaurant and people walking by"
615131_1_jj_5_시골길_2_003.png, "a restaurant with wooden tables and chairs in it"
615131_1_jj_5_시골길_2_004.png, "a sign with the words "20,000,000 won" on it"
615131_1_jj_5_시골길_2_005.png, "a plate of food with meat and vegetables on it"
615132_1_jj_5_하영올레국수_1_001.png, "a restaurant with a sign that says "sushi" on it"
615132_1_jj_5_하영올레국수_1_002.png, "the building where the apartment is located"
615132_1_jj_5_하영올레국수_1_003.png, "a restaurant with tables and chairs in front of a large map"
615132_1_jj_5_하영올레국수_1_004.png, "a sign with a menu for a restaurant in korea"
615132_1_jj_5_하영올레국수_1_005.png, "a bowl of soup with meat and vegetables in it"
615133_1_jj_5_제니의정원_1_001.png, "the front entrance to the jenys garden restaurant"
615133_1_jj_5_제니의정원_1_002.png, "the building where the hotel is located"
615133_1_jj_5_제니의정원_1_003.png, "a restaurant with a large dining area and a large window"
615133_1_jj_5_제니의정원_1_004.png, "a menu is displayed on a brown paper bag"
615133_1_jj_5_제니의정원_1_005.png, "a plate with spaghetti and an egg on top"
615134_1_jj_5_마라도횟집_1_001.png, "a store front with a sign that says "kimchi" in korean"
615134_1_jj_5_마라도횟집_1_002.png, "a truck is parked in front of a restaurant"
615134_1_jj_5_마라도횟집_1_003.png, "a restaurant with wooden tables and stools"
615134_1_jj_5_마라도횟집_1_004.png, "a poster with information about the price of a meal"
615134_1_jj_5_마라도횟집_1_005.png, "a table with various types of sushi and other food"
615135_1_jj_5_제주국담_1_001.png, "the entrance to a building with a sign that says "전에서 전에서""
615135_1_jj_5_제주국담_1_002.png, "the building where the hotel is located"
615135_1_jj_5_제주국담_1_003.png, "a restaurant or other place to eat at the guest house"
615135_1_jj_5_제주국담_1_004.png, "a menu with korean writing on it sitting on a table"
615135_1_jj_5_제주국담_1_005.png, "a plate with spaghetti and meat on top"
615136_1_jj_5_국수만찬_2_001.png, "a restaurant with a sign that says korean"
615136_1_jj_5_국수만찬_2_002.png, "a group of people standing outside a restaurant"
615136_1_jj_5_국수만찬_2_003.png, "a group of people sitting at tables in a restaurant"
615136_1_jj_5_국수만찬_2_004.png, "a sign in korean on the wall of a restaurant"
615136_1_jj_5_국수만찬_2_005.png, "a bowl of soup with meat, vegetables and noodles"
615137_1_jj_5_서서방숯불닭갈비 연동점_1_001.png, "a restaurant with a sign that says korean on it"
615137_1_jj_5_서서방숯불닭갈비 연동점_1_002.png, "a restaurant with a sign that says hong hong"
615137_1_jj_5_서서방숯불닭갈비 연동점_1_003.png, "a restaurant with tables and chairs in it"
615137_1_jj_5_서서방숯불닭갈비 연동점_1_004.png, "a restaurant with a sign that says korean food"
615137_1_jj_5_서서방숯불닭갈비 연동점_1_005.png, "a grill with meat on it being cooked"
615138_1_jj_5_리보스코화덕피자 연동점_1_001.png, "a restaurant with tables and umbrellas outside"
615138_1_jj_5_리보스코화덕피자 연동점_1_002.png, "a small wooden building with a tree in front of it"
615138_1_jj_5_리보스코화덕피자 연동점_1_003.png, "a restaurant with tables and chairs and a refrigerator"
615138_1_jj_5_리보스코화덕피자 연동점_1_004.png, "a menu is displayed on a phone screen"
615138_1_jj_5_리보스코화덕피자 연동점_1_005.png, "a pizza topped with noodles and cheese"
615139_1_jj_5_삼무국수 _2_001.png, "the building where the hostel is located"
615139_1_jj_5_삼무국수 _2_002.png, "a building with a sign that says premium top place"
615139_1_jj_5_삼무국수 _2_003.png, "a restaurant with wooden tables and chairs in front of a window"
615139_1_jj_5_삼무국수 _2_004.png, "a sign advertising food in korean language on a building"
615139_1_jj_5_삼무국수 _2_005.png, "a bowl of soup with a spoon and two bowls of food"
615140_1_jj_5_집나간왕새우바람난조개 _1_001.png, "a colorful building with a sign that says "the best""
615140_1_jj_5_집나간왕새우바람난조개 _1_002.png, "a small car is parked in front of a building"
615140_1_jj_5_집나간왕새우바람난조개 _1_003.png, "a restaurant with tables and chairs and people sitting at them"
615140_1_jj_5_집나간왕새우바람난조개 _1_004.png, "a menu with prices and information on the wall"
